passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
3419,Kartik Mandal,1/16/2023,41,286.48,4.46
3420,Riaan Sunder,4/24/2023,27,1341.16,4.79
3421,Sahil Vora,11/19/2022,20,1381.53,3.39
3422,Divit Hayre,7/4/2023,86,1106.33,3.61
3423,Anaya Keer,3/19/2023,96,1596.13,4.75
3424,Dhanush Dass,6/20/2023,64,701.24,4.37
3425,Aradhya Das,12/26/2022,25,704.95,3.4
3426,Anvi Sani,9/30/2022,64,1678.3,3.14
3427,Reyansh Ahluwalia,11/25/2022,22,1522.59,4.06
3428,Emir Bail,3/28/2023,90,1317.96,3.47
3429,Ojas Thaker,7/11/2023,14,888.38,3.8
3430,Saksham Warrior,12/23/2022,15,1453.97,4.99
3431,Lakshay Kale,7/10/2023,14,507.01,4.17
3432,Shamik Rattan,8/21/2022,66,104.07,3.38
3433,Nishith Iyer,12/25/2022,36,753.43,3.18
3434,Ayesha Thakur,12/15/2022,16,1030.88,3.85
3435,Kashvi Bora,10/30/2022,94,1857.21,4.5
3436,Yashvi Deo,5/28/2023,55,1748.55,3.98
3437,Arnav Sathe,10/25/2022,16,389.94,4.94
3438,Ahana  Chander,6/3/2023,14,1579.16,4.47
3439,Yashvi Dass,9/8/2022,21,1625.8,4.18
3440,Fateh Ratta,10/12/2022,73,1159.07,4.67
3441,Renee Das,3/9/2023,80,141.05,4.09
3442,Hridaan Jhaveri,4/17/2023,93,1437.75,3.11
3443,Kiaan Issac,4/11/2023,77,1156.85,4.31
3444,Pihu Ravel,3/9/2023,32,1263.05,3.32
3445,Samaira Shan,4/19/2023,14,396.38,3.73
3446,Tara Bhatia,10/29/2022,74,1937.42,3.42
3447,Ishaan Kalla,1/9/2023,73,401.74,4.71
3448,Priyansh Borah,1/26/2023,42,1368.95,3.79
3449,Mannat Bakshi,8/26/2022,82,1063.34,3.37
3450,Indrans Chand,2/24/2023,10,1047.03,4.6
3451,Shalv Gokhale,12/16/2022,25,1459.8,4.38
3452,Shanaya Raval,4/17/2023,39,455.79,3.12
3453,Trisha Andra,11/29/2022,61,298.07,3.62
3454,Yuvaan Madan,4/4/2023,37,1398.03,4.84
3455,Ishaan Gade,8/19/2022,14,1096.31,3.22
3456,Ishita Sibal,3/5/2023,79,1580.33,4.4
3457,Ahana  Soni,6/7/2023,57,1100.99,3.3
3458,Mishti Ray,2/4/2023,14,420.89,4.01
3459,Jayesh Sanghvi,1/18/2023,79,1372.41,4.08
3460,Aayush Sagar,3/20/2023,82,1935.77,3.83
3461,Shalv Srivastava,4/17/2023,66,1621.47,3.53
3462,Mahika Hayer,1/13/2023,71,1149.99,4.94
3463,Priyansh Kaul,10/24/2022,89,976.34,4.6
3464,Mohanlal Kata,5/4/2023,93,733.49,4.44
3465,Kabir Agate,4/5/2023,98,1841.41,3.06
3466,Madhav Bhasin,12/20/2022,27,1439.39,3.21
3467,Tiya Khatri,1/6/2023,73,1007.59,4.9
3468,Indranil Kala,9/26/2022,49,356.3,3.66
3469,Kimaya Kulkarni,4/17/2023,43,1614.29,3.73
3470,Stuvan Deo,3/27/2023,40,1470.87,4.54
3471,Stuvan Chopra,2/27/2023,15,1725.34,4.43
3472,Divyansh Arora,5/7/2023,26,1643.48,3.28
3473,Ishita Vora,2/25/2023,21,1435.3,4.5
3474,Shanaya Korpal,2/27/2023,97,1076.82,3.18
3475,Miraan Raju,12/18/2022,39,681.86,3.99
3476,Ranbir Dar,8/18/2022,76,424.57,4.78
3477,Hrishita Virk,4/6/2023,79,1089.08,4.08
3478,Amira Sharma,1/15/2023,81,1338.7,3.81
3479,Lakshay Dhawan,11/30/2022,99,107.09,3.09
3480,Divit Das,8/23/2022,47,710.2,4.03
3481,Aaina Sandal,5/10/2023,77,1878.4,3.64
3482,Vanya Iyer,5/31/2023,16,1067.85,3.09
3483,Abram Kale,10/27/2022,63,772.26,4.84
3484,Yakshit Boase,8/18/2022,10,769.97,3.05
3485,Stuvan Chhabra,8/30/2022,34,1179.58,4.24
3486,Renee Chandra,10/14/2022,61,1843.06,4.48
3487,Romil Kunda,10/23/2022,13,128.65,4.43
3488,Gatik Soni,12/10/2022,62,1033.31,4.62
3489,Sumer Sant,2/17/2023,20,1715.89,3.85
3490,Kavya Bandi,10/18/2022,50,265.8,4.71
3491,Kaira Edwin,3/11/2023,100,1068.58,4.35
3492,Eva Saran,4/22/2023,66,215.78,3.18
3493,Rohan Krishnan,5/2/2023,61,1936.69,4.66
3494,Kiaan Venkataraman,10/30/2022,11,1627.44,3.34
3495,Gokul Sethi,10/22/2022,32,198.33,3.54
3496,Armaan Seth,12/12/2022,35,1195.71,4.72
3497,Veer Sampath,5/3/2023,78,140.39,3.26
3498,Akarsh Guha,9/30/2022,30,554.17,3.98
3499,Aarush Wason,3/7/2023,76,1506.92,4.96
3500,Suhana Dixit,3/8/2023,86,566.89,4.12
3501,Advik Anne,9/29/2022,35,1748.5,3.94
3502,Jivin Badal,5/13/2023,61,782.44,3.84
3503,Pihu Deshmukh,10/19/2022,14,1933.46,3.17
3504,Aayush Sridhar,9/27/2022,91,1567.44,3.01
3505,Gokul Kanda,1/13/2023,73,1110.55,4.47
3506,Divit Dyal,2/1/2023,73,1461.26,4.73
3507,Aaryahi Seshadri,5/14/2023,74,1449.53,4.12
3508,Saanvi Shah,5/22/2023,47,1492.6,4.66
3509,Mahika Sekhon,11/3/2022,82,1321.02,3.37
3510,Nakul Jani,6/8/2023,49,1944.23,4.11
3511,Elakshi Bala,4/14/2023,44,1961.04,3.22
3512,Umang Rattan,3/3/2023,25,708.14,4.68
3513,Advik Dhaliwal,1/7/2023,70,390.19,4.29
3514,Romil Dhaliwal,4/8/2023,46,265.79,3.59
3515,Amira Dua,10/24/2022,13,338.37,4.27
3516,Kanav Ganguly,2/24/2023,33,431.31,3.07
3517,Saanvi Magar,10/4/2022,81,269.5,3.26
3518,Indranil Thaman,11/28/2022,17,260.53,4.58
3519,Khushi Zacharia,3/10/2023,76,933.35,4.92
3520,Madhup Badal,4/17/2023,67,1243,4.84
3521,Samaira Chakraborty,11/12/2022,41,519.35,3.37
3522,Krish Bhatnagar,5/29/2023,43,598.19,3.93
3523,Zeeshan Talwar,12/16/2022,86,1216.32,4.7
3524,Jiya Sachdeva,3/29/2023,62,1594.68,3.15
3525,Anaya Borra,4/10/2023,50,1244.81,4.61
3526,Sumer Srivastava,12/6/2022,47,897.95,4.94
3527,Anaya Dubey,4/2/2023,88,162.34,3.34
3528,Yuvraj  Andra,3/23/2023,46,139.76,4.33
3529,Yashvi Bhandari,4/5/2023,75,111.32,4.11
3530,Fateh Bal,10/24/2022,45,741.67,3.85
3531,Ishita Gera,1/19/2023,89,891.55,4.88
3532,Jiya Upadhyay,5/17/2023,97,1323.66,4.5
3533,Hridaan Chhabra,1/30/2023,78,1668.97,3.16
3534,Hridaan Rajan,2/14/2023,33,1669.26,3.89
3535,Aaryahi Reddy,1/2/2023,18,845.94,4.12
3536,Shamik Reddy,6/27/2023,12,1157.05,4.77
3537,Lagan Choudhury,11/7/2022,54,1685.24,3.25
3538,Reyansh Gara,10/22/2022,94,1661.71,3.38
3539,Hiran Balasubramanian,11/8/2022,24,1972.71,3.31
3540,Pari Dutt,11/27/2022,38,1774.63,4.46
3541,Tushar Bera,2/8/2023,42,664.81,3.44
3542,Aarna Venkataraman,5/13/2023,85,1314.59,3.43
3543,Lagan Vaidya,5/12/2023,62,1056.77,4.48
3544,Bhamini Rege,2/20/2023,48,876.16,3.27
3545,Tara Kuruvilla,7/3/2023,99,311.2,4.46
3546,Nayantara Hayre,5/23/2023,17,1176.3,3.53
3547,Rati Comar,10/15/2022,45,635.26,4.94
3548,Vihaan Bal,9/22/2022,55,1199.29,3.44
3549,Rhea Ahuja,4/27/2023,90,1044.32,3.69
3550,Aradhya Sarraf,5/13/2023,86,1761.82,4.51
3551,Damini Vaidya,6/12/2023,14,1293.29,3.73
3552,Aaryahi Dugal,4/18/2023,27,1503.86,4.47
3553,Navya Golla,10/24/2022,28,873.67,4.67
3554,Keya Golla,5/21/2023,36,465.15,3.87
3555,Divij Singh,7/5/2023,46,1667.98,3.79
3556,Nehmat Kibe,2/24/2023,25,1246.14,4.07
3557,Sara Mall,4/6/2023,52,1721.48,3.91
3558,Manjari Ram,9/27/2022,80,1629.45,4.4
3559,Zain Tandon,6/10/2023,69,563.66,4.38
3560,Gokul Sankar,11/23/2022,95,1598.42,4.44
3561,Sara Varghese,12/3/2022,78,328.07,3.65
3562,Romil Sheth,3/29/2023,53,801.19,3.44
3563,Rasha Raju,2/17/2023,66,496.54,4.42
3564,Anvi Atwal,11/21/2022,58,839.22,3.49
3565,Shlok Kalla,2/15/2023,99,1050.16,3.1
3566,Lagan Mander,8/24/2022,46,913.58,3.54
3567,Divij Dhaliwal,9/2/2022,21,380.93,3.04
3568,Lavanya Sama,4/25/2023,53,148.8,4.48
3569,Uthkarsh Dugar,10/13/2022,38,1458.53,4.79
3570,Badal Mallick,3/11/2023,52,1137.41,3.98
3571,Ranbir Sahota,12/2/2022,39,291.09,3.99
3572,Anika Goswami,12/11/2022,61,1049.14,3.33
3573,Shamik Sane,5/20/2023,89,1273.18,4.72
3574,Aayush Gulati,8/13/2022,23,1548.28,4.53
3575,Akarsh Dalal,5/29/2023,37,1405.7,4.09
3576,Vivaan Kant,1/5/2023,64,834.23,3.17
3577,Vivaan Karnik,5/25/2023,97,545.37,3.93
3578,Ayesha Dalal,8/22/2022,35,917.31,4.67
3579,Hansh Ghosh,9/20/2022,63,1560.91,3.22
3580,Umang Dutta,1/6/2023,64,1301.74,3.16
3581,Adira Kothari,5/8/2023,22,102.06,3.88
3582,Samar Jaggi,1/12/2023,60,529.46,3.02
3583,Tushar Tiwari,12/14/2022,12,198.68,3.71
3584,Pranay Bhardwaj,9/9/2022,33,1663.82,4.25
3585,Vanya Sem,1/27/2023,41,1987.52,3.95
3586,Dhanuk Chand,3/25/2023,95,1101.71,4.19
3587,Dishani Gopal,4/5/2023,33,851.32,3.29
3588,Nitya Karpe,4/6/2023,49,974.17,4.94
3589,Umang Krish,3/15/2023,19,1582.15,4.25
3590,Tiya Thaman,10/5/2022,34,1929.8,4.18
3591,Tiya Chanda,8/12/2022,67,1683.7,4.9
3592,Madhup Grewal,6/14/2023,77,402.16,3.61
3593,Anika Bumb,5/14/2023,71,642.63,3.35
3594,Ehsaan Sathe,5/14/2023,95,1506.35,4.99
3595,Divit Bir,4/19/2023,10,1581.96,3.73
3596,Saksham Swamy,10/20/2022,75,988.99,3.85
3597,Aayush Lala,6/2/2023,78,1804.56,4.86
3598,Vanya Mani,6/2/2023,84,890.55,3.01
3599,Stuvan Yadav,12/24/2022,45,904.35,3.2
3600,Arhaan Lalla,11/28/2022,80,948.39,4.06
3601,Jiya Soni,3/14/2023,52,1083.31,3.09
3602,Eva Ghose,8/22/2022,30,1419.15,4.94
3603,Divit Desai,7/6/2023,99,465.17,3.15
3604,Stuvan Chand,12/5/2022,84,936.08,4.93
3605,Taimur Dyal,3/1/2023,17,1640.23,3.2
3606,Ahana  Basu,6/26/2023,35,131.74,4.29
3607,Tushar Hegde,1/31/2023,57,1926.86,4.47
3608,Yasmin Jha,2/2/2023,66,1354.88,4.79
3609,Arnav Gara,3/3/2023,43,677.42,4.61
3610,Nehmat Loyal,6/19/2023,88,456.03,4.31
3611,Ivan Sur,2/17/2023,95,538.68,3.15
3612,Aayush Som,9/8/2022,93,151.56,4.62
3613,Vardaniya Sama,2/27/2023,40,1441.96,4.05
3614,Ira Doctor,6/26/2023,57,1692.66,4.56
3615,Samar Gulati,3/21/2023,43,973.17,3.48
3616,Hansh Hari,9/25/2022,29,931.53,3.78
3617,Kimaya Singh,2/7/2023,33,452.67,3.47
3618,Nakul Agate,6/5/2023,27,523.64,3.69
3619,Jhanvi Bhakta,10/5/2022,70,388.77,4.89
3620,Yashvi Venkatesh,9/21/2022,62,174.47,3.16
3621,Nirvi Saxena,5/4/2023,14,1533.6,4.46
3622,Pihu Kala,2/17/2023,70,137.37,4.71
3623,Lagan Suri,6/27/2023,59,1578.14,4.46
3624,Hiran Bhandari,1/8/2023,30,1563.93,4.39
3625,Indrans Deshpande,12/31/2022,100,1794.55,3.5
3626,Lavanya Bawa,4/28/2023,56,938.23,3.27
3627,Taran Kashyap,6/24/2023,46,1630.67,3.91
3628,Hunar Cherian,5/7/2023,64,1021.44,4.33
3629,Advik Krishnamurthy,11/19/2022,24,282.3,4.32
3630,Abram Kala,5/14/2023,10,239.04,3.69
3631,Arhaan Handa,12/8/2022,52,880.89,4.35
3632,Krish Aurora,6/16/2023,77,1474.73,3.92
3633,Tejas Goswami,6/17/2023,16,1382.02,4.91
3634,Manjari Agarwal,5/15/2023,51,1073.92,4.93
3635,Ryan Sahni,3/3/2023,24,401.64,4.29
3636,Neelofar Bobal,2/27/2023,38,1037.7,3.44
3637,Aaryahi Deshpande,11/5/2022,28,289.95,3.25
3638,Gokul Kapadia,7/3/2023,74,1806.21,3.08
3639,Kashvi Rama,11/1/2022,57,827.45,4.3
3640,Dhanuk Mahajan,5/14/2023,59,1748.99,3.56
3641,Ayesha Deshpande,9/28/2022,71,1669.76,4.27
3642,Saira Keer,10/23/2022,96,1797.45,4.43
3643,Riaan Verma,10/14/2022,57,1463.95,4.59
3644,Biju Kunda,1/29/2023,95,309.27,3.91
3645,Kashvi Lal,3/8/2023,30,1173.72,4.26
3646,Manjari Krishna,5/13/2023,100,776.34,3.2
3647,Stuvan Kadakia,1/20/2023,85,1477.88,4.74
3648,Mamooty Hayer,10/18/2022,71,1527.31,4.27
3649,Riya Soni,4/10/2023,79,834.51,4
3650,Hrishita Sethi,12/9/2022,61,1051.07,4.47
3651,Amira Tara,4/1/2023,72,1450.1,4.86
3652,Kismat Ranganathan,12/21/2022,13,1008.57,4.42
3653,Shalv Choudhury,4/11/2023,77,1763.28,4.79
3654,Mannat Sandal,1/15/2023,59,1176.07,4.21
3655,Eshani Chahal,1/4/2023,74,821.16,4.12
3656,Sumer Kota,2/6/2023,34,188.23,4.45
3657,Abram Chandra,4/11/2023,43,1329.17,4.23
3658,Romil Batra,3/14/2023,75,1206.08,4.62
3659,Vritika Tiwari,2/5/2023,81,1034.4,3.06
3660,Madhup Shenoy,1/12/2023,48,1623.19,3.65
3661,Himmat Sastry,9/29/2022,94,1669.97,4.97
3662,Kanav Balan,10/1/2022,24,1113.03,4.42
3663,Ritvik Buch,2/11/2023,32,148.99,4.54
3664,Reyansh Hegde,10/14/2022,71,1172.53,3.76
3665,Kiaan Rajan,2/7/2023,68,1450.03,3.58
3666,Mishti Biswas,10/7/2022,77,267.8,4.06
3667,Dhanush Borra,9/13/2022,45,332.46,4.18
3668,Piya Srivastava,12/2/2022,75,1015.85,3.76
3669,Saira Sastry,5/3/2023,63,500.48,4.82
3670,Gatik Sami,1/28/2023,84,1127.72,3.11
3671,Vardaniya Yogi,4/5/2023,100,1236.88,4.57
3672,Anvi Brar,6/11/2023,87,1722.97,3.49
3673,Madhav Bala,5/27/2023,22,735.64,3.53
3674,Abram Bahri,2/27/2023,49,727.55,3.61
3675,Shalv Koshy,5/30/2023,41,1095.66,4.29
3676,Ishaan Chahal,6/28/2023,21,1685.23,3.49
3677,Charvi Gade,6/18/2023,69,365.16,4.6
3678,Khushi Kari,5/23/2023,81,839.8,4.9
3679,Ivan Chandran,2/13/2023,98,1219.43,3.13
3680,Pranay Garde,1/7/2023,64,1047.22,3.67
3681,Lakshit Dave,4/3/2023,84,1892.74,3.63
3682,Arhaan Jha,2/23/2023,55,1419.76,3.82
3683,Ayesha Datta,6/1/2023,53,992.83,4.03
3684,Mamooty Seth,4/25/2023,88,1094.8,3.66
3685,Shamik Roy,8/20/2022,64,1111.78,4.55
3686,Zara Dube,12/24/2022,20,617.42,3.1
3687,Jayan Bajwa,3/26/2023,87,447.46,4.05
3688,Parinaaz Biswas,9/18/2022,58,1533.03,3.53
3689,Dhanush Baria,1/9/2023,23,1584.11,4.89
3690,Vanya Kata,10/31/2022,90,813.34,4.7
3691,Eva Choudhry,11/15/2022,78,869.89,4.18
3692,Riaan Rao,7/9/2023,13,421.8,4.82
3693,Indrajit Handa,4/10/2023,30,1036.38,4.82
3694,Umang Batra,1/8/2023,89,1507.31,4.8
3695,Saira Khatri,1/19/2023,46,954.02,3.82
3696,Ehsaan Ganesh,6/9/2023,10,473.05,3.01
3697,Ryan Kumar,4/13/2023,40,948.48,3.27
3698,Shamik Sha,10/30/2022,92,694.59,4.66
3699,Indranil Baria,10/13/2022,87,1943.94,3.33
3700,Biju Handa,3/13/2023,47,709.56,4.88
3701,Lavanya Mani,6/19/2023,88,181.59,3.48
3702,Vritika Mani,4/14/2023,10,721.11,3.97
3703,Oorja Badami,1/30/2023,16,836.67,3.61
3704,Sahil Andra,1/7/2023,40,801.64,4.05
3705,Pari Dalal,11/9/2022,60,409.62,3.47
3706,Vanya Rout,3/21/2023,41,193.37,3.6
3707,Devansh Doshi,10/20/2022,84,250.54,3.75
3708,Madhup Dora,6/29/2023,36,558.42,4.34
3709,Saksham Ranganathan,11/28/2022,62,1851.6,4.57
3710,Aarna Mangat,5/26/2023,58,211.4,3.95
3711,Himmat Kalla,5/24/2023,21,656.2,3.48
3712,Akarsh Keer,2/28/2023,90,550.31,3.45
3713,Shamik Seth,1/5/2023,96,644.58,3.55
3714,Lakshay Karnik,1/9/2023,100,132.69,4.45
3715,Pihu Amble,9/25/2022,50,617.38,3.27
3716,Ivan Halder,9/12/2022,35,1138.06,3.82
3717,Ishaan Chacko,10/19/2022,76,1351.92,4.06
3718,Divyansh Wagle,12/9/2022,42,483.92,4.22
3719,Divyansh Das,1/6/2023,88,1512.42,3.15
3720,Onkar Mannan,2/6/2023,89,740.45,4.05
3721,Shamik Golla,6/16/2023,56,1253.68,3.23
3722,Devansh Keer,9/6/2022,71,1946.4,4.6
3723,Jayesh Dutta,9/30/2022,63,1107.33,4.61
3724,Jhanvi Halder,8/22/2022,88,719.88,4.56
3725,Seher Chacko,1/2/2023,51,1081.74,4.41
3726,Badal Kalla,5/7/2023,61,1948.52,4.43
3727,Vidur Gill,10/25/2022,93,1989.82,4.54
3728,Aarna Bath,10/13/2022,12,1823.17,3.41
3729,Mannat Vyas,2/24/2023,80,970.27,4.86
3730,Jayan Ramaswamy,3/17/2023,16,1934.7,3.41
3731,Suhana Sangha,6/28/2023,89,1483.24,4.53
3732,Vihaan Kata,9/19/2022,36,1198.51,3.05
3733,Tejas Shah,1/2/2023,66,1911.74,3.62
3734,Vedika Baria,10/8/2022,57,175.33,3.72
3735,Rasha Bajwa,8/26/2022,54,442.95,3.07
3736,Ritvik Bhatnagar,4/15/2023,92,1549.86,3.28
3737,Chirag Bassi,12/10/2022,38,172.68,3.89
3738,Rati Jayaraman,2/24/2023,44,538.91,4.36
3739,Tarini Johal,2/17/2023,89,260.94,3.04
3740,Kanav Chana,11/22/2022,58,298.04,4.52
3741,Tushar Sarin,4/15/2023,32,1650.83,3.55
3742,Aayush Bhasin,10/7/2022,51,1775.72,4.11
3743,Mohanlal Chaudhry,4/17/2023,61,331.99,3.27
3744,Divij Bhalla,5/13/2023,73,168.73,3.06
3745,Tushar Seshadri,2/3/2023,14,1396.15,4.38
3746,Keya Ahuja,1/6/2023,56,853.23,3.91
3747,Mohanlal Upadhyay,10/1/2022,73,1130.54,3.34
3748,Shlok Magar,2/1/2023,63,347.19,4.99
3749,Ahana  Sha,10/27/2022,82,1068.87,4.32
3750,Zeeshan Vyas,11/4/2022,39,612.85,3.48
3751,Raghav Saha,11/10/2022,21,1358.37,4.85
3752,Tiya Shankar,4/8/2023,47,1989.33,3.78
3753,Advik Gole,7/2/2023,96,791.56,3.85
3754,Aniruddh Bhasin,8/20/2022,82,1826.55,3.05
3755,Farhan Tata,5/2/2023,56,248.14,3.93
3756,Biju Jhaveri,6/26/2023,31,747.2,4.92
3757,Arnav Rana,8/10/2022,10,1737.34,3.23
3758,Advika Joshi,12/21/2022,83,116.42,4.8
3759,Aaryahi Vora,11/3/2022,62,353.16,3.59
3760,Ivan Ramachandran,4/13/2023,92,324.27,3.92
3761,Charvi Samra,9/17/2022,95,1480.08,3.4
3762,Elakshi Dua,5/29/2023,47,1447.19,4.78
3763,Fateh Char,9/9/2022,54,1589.87,3.28
3764,Aaryahi Mander,8/22/2022,23,587.83,4.54
3765,Manjari Kalla,2/17/2023,46,1794.9,3.69
3766,Riya Iyer,1/5/2023,17,831.38,4.69
3767,Shlok Bhatt,11/8/2022,31,778.48,4.92
3768,Miraya Loke,9/25/2022,90,175.37,4.62
3769,Divyansh Koshy,5/2/2023,83,642.11,3.45
3770,Khushi Andra,12/25/2022,11,1059.84,4.14
3771,Samarth Ravel,10/20/2022,38,508.34,3.11
3772,Aarav Jain,4/12/2023,23,940.32,4.78
3773,Veer Sehgal,6/30/2023,40,919.5,3.25
3774,Trisha Goswami,12/4/2022,77,1583.55,3.02
3775,Madhav Sane,8/20/2022,55,544.7,3.52
3776,Elakshi Lall,5/3/2023,17,1069.24,4.8
3777,Damini Date,8/22/2022,47,1475.93,3.16
3778,Seher Sandhu,4/3/2023,23,791.39,4.35
3779,Rhea Dara,2/18/2023,54,152.17,4.38
3780,Zain Buch,12/22/2022,66,157.81,3.39
3781,Inaaya  Vala,8/13/2022,76,1116.21,3.65
3782,Umang Das,7/1/2023,95,476.86,4.92
3783,Trisha Kari,9/12/2022,92,785.52,3.06
3784,Nakul Korpal,8/19/2022,15,949.5,3.4
3785,Sana Ravel,2/4/2023,62,460.98,4.93
3786,Sara Iyengar,1/26/2023,56,1642.5,3.48
3787,Jayan Madan,1/4/2023,77,676.44,3.04
3788,Baiju Balakrishnan,1/18/2023,69,230.61,3.26
3789,Eva Wali,1/19/2023,55,1874.84,3.87
3790,Aayush Sen,2/20/2023,72,167.85,3.23
3791,Abram Deshpande,6/19/2023,20,1473.8,4.09
3792,Pihu Aurora,1/20/2023,66,591.49,4.11
3793,Keya Kala,12/4/2022,85,470.38,3.93
3794,Rania Varughese,6/22/2023,39,1415.93,3.73
3795,Piya Raja,8/14/2022,73,1270.22,3.79
3796,Rania Karan,10/25/2022,13,954.5,4.73
3797,Rohan Sarraf,5/20/2023,38,153.53,4.26
3798,Aarna Sachar,8/23/2022,71,1256.95,3.46
3799,Shray Datta,9/19/2022,77,1071.46,4.49
3800,Jiya Devi,12/22/2022,28,732.1,4.18
3801,Amani Rattan,9/6/2022,48,1182.6,3.84
3802,Adah Bose,8/27/2022,60,1286.92,4.37
3803,Taran Buch,10/9/2022,51,280.1,4.15
3804,Jhanvi Shetty,6/16/2023,30,1063.06,4.1
3805,Yasmin Datta,12/3/2022,83,1951.34,4.38
3806,Diya Shanker,5/18/2023,24,724.65,3.63
3807,Parinaaz Sule,12/27/2022,90,1644.17,3.45
3808,Nayantara Kade,5/8/2023,43,1976.31,4.72
3809,Anika Goel,11/22/2022,67,1199.67,3.8
3810,Badal Gara,5/24/2023,17,975.62,4.75
3811,Ivana Wadhwa,1/20/2023,41,894.05,3.79
3812,Gokul Soni,3/4/2023,63,879.72,4.85
3813,Vivaan Krishnan,12/18/2022,65,864.32,3.33
3814,Divit Chauhan,3/7/2023,24,956.21,4.38
3815,Hansh Vaidya,12/15/2022,39,1258.17,4.09
3816,Mamooty Vyas,11/25/2022,39,616.79,4.65
3817,Vivaan Balay,2/18/2023,24,1939.96,3.97
3818,Sahil Wagle,2/19/2023,78,705.96,4.8
3819,Dishani Chakrabarti,4/28/2023,56,266.93,3.89
3820,Riaan Shan,11/30/2022,87,1324.92,3.61
3821,Samarth Varma,3/29/2023,45,193.35,3.91
3822,Kaira Sane,6/26/2023,22,1838.95,3.95
3823,Prisha Bala,5/23/2023,77,1611.37,4.27
3824,Lagan Dube,6/12/2023,54,994.05,4.67
3825,Alia Roy,1/16/2023,45,521.45,4.16
3826,Sara Butala,12/19/2022,57,1952.31,3.55
3827,Tarini Edwin,12/10/2022,100,1879.01,3.17
3828,Pari Sami,2/23/2023,96,541.64,4.72
3829,Riaan Guha,5/8/2023,53,1577.9,3.95
3830,Devansh Chandran,12/17/2022,36,1181.65,4.79
3831,Madhup Bobal,3/13/2023,33,1259.61,3.93
3832,Nirvi Jaggi,2/17/2023,29,894.49,4.45
3833,Vidur Solanki,7/6/2023,86,563.52,3.49
3834,Hansh Raj,6/18/2023,54,997.62,3.09
3835,Fateh Chaudhuri,8/13/2022,33,1934.35,4.63
3836,Nirvi Sathe,4/10/2023,41,787.29,4.62
3837,Yuvraj  Rana,2/22/2023,21,1349.88,3.23
3838,Madhav Sahota,11/24/2022,80,1908.57,4.79
3839,Anvi Dhillon,9/17/2022,96,644.8,4.19
3840,Navya Dixit,1/27/2023,90,288.86,3.36
3841,Aradhya Buch,11/10/2022,57,954.93,4.41
3842,Divyansh Dugal,7/7/2023,98,1211.8,4
3843,Madhup Garde,2/17/2023,43,616.52,3.49
3844,Vardaniya Raj,3/6/2023,20,1102.67,3.4
3845,Dhruv Sastry,4/25/2023,59,1851.61,3.49
3846,Yasmin Bhavsar,3/2/2023,39,1395.23,3.96
3847,Jayant Ben,7/6/2023,31,1750.19,5
3848,Seher Handa,3/21/2023,75,1504.75,3.46
3849,Sana Rege,6/23/2023,46,1735.76,4.85
3850,Pihu Sama,8/17/2022,72,557.63,3.92
3851,Urvi Bawa,2/15/2023,88,1982.96,3.63
3852,Adira Gupta,4/29/2023,86,923.24,4.19
3853,Anvi Batra,8/22/2022,19,1595.05,3.62
3854,Tanya Walla,12/18/2022,62,138.38,3.61
3855,Fateh Seshadri,3/5/2023,68,761.75,3.94
3856,Aaryahi Sandhu,5/13/2023,89,1791.03,4.71
3857,Dhanuk Chad,6/4/2023,15,1787.24,4.08
3858,Aniruddh Singh,12/27/2022,53,1843,3.77
3859,Indrans Batra,9/30/2022,33,1989.05,4.44
3860,Jivin Sundaram,12/4/2022,65,1671.03,4.61
3861,Ehsaan Mannan,8/23/2022,61,626.39,4.94
3862,Siya Mandal,10/21/2022,25,768.84,4.36
3863,Aaina Dugar,4/29/2023,12,597.1,4.5
3864,Advika Shanker,2/1/2023,94,1088.08,3.4
3865,Nakul Dugar,4/2/2023,33,181.54,4.98
3866,Nayantara Deo,8/28/2022,17,1105.94,4.69
3867,Aniruddh Varughese,1/31/2023,14,1133.27,4.66
3868,Zain Sura,1/23/2023,39,900.32,3.79
3869,Nayantara Contractor,9/1/2022,13,1562.35,3.45
3870,Hridaan Iyengar,9/9/2022,42,545.52,3.86
3871,Samaira Hari,11/14/2022,19,326.53,4.06
3872,Chirag Gaba,6/11/2023,70,1044.84,3.9
3873,Reyansh Savant,10/6/2022,51,169.65,3.35
3874,Indrans Deshmukh,12/27/2022,93,1225.38,3.58
3875,Eshani Ganesh,12/19/2022,52,1824,4.39
3876,Shanaya Yogi,12/2/2022,84,772.64,3.84
3877,Zaina Reddy,6/4/2023,97,1542.12,3.97
3878,Kashvi Luthra,10/27/2022,25,1207.4,3.1
3879,Anaya Dugar,12/7/2022,93,1835.15,4.83
3880,Miraya Madan,1/20/2023,49,203.83,4.31
3881,Vaibhav Bassi,4/1/2023,64,1160.42,3.95
3882,Aradhya Zachariah,6/19/2023,76,1194.89,4.95
3883,Saksham Saini,12/24/2022,11,459.48,3.63
3884,Gokul Mann,9/12/2022,45,1884.35,4.22
3885,Yuvaan Loke,10/26/2022,20,889.89,3.08
3886,Aarush Dora,3/7/2023,99,418.88,4.19
3887,Kimaya Bava,11/19/2022,59,1994.15,4.26
3888,Heer Sibal,11/2/2022,74,1891.38,3.19
3889,Oorja Raja,12/15/2022,82,957.06,4.82
3890,Ivan Srinivasan,6/16/2023,80,283.33,3.94
3891,Anahita Wable,9/15/2022,66,1226.12,4.78
